voucher_no,line_no,posting_date,entry_time,account_code,account_name,debit,credit,department,supplier,prepared_by,approved_by,description
JV002917,3,2025-07-16,2025-07-16 13:56:52,2202,Accounts payable 应付账款,,10299.76,Production,Huamei Textiles 华美纺织,prep05,appr02,Purchase of materials
JV002918,1,2025-07-16,2025-07-16 14:00:24,1122,Accounts receivable 应收账款,47317.67,,Sales,,prep03,appr01,Sales invoice
JV002918,2,2025-07-16,2025-07-16 14:00:24,6001,Sales revenue 主营业务收入,,41874.04,Sales,,prep03,appr01,Sales invoice
JV002918,3,2025-07-16,2025-07-16 14:00:24,222102,Output VAT 应交增值税-销项税额,,5443.63,Sales,,prep03,appr01,Sales invoice
JV002918,4,2025-07-16,2025-07-16 14:00:24,6401,Cost of sales 主营业务成本,23831.54,,Sales,,prep03,appr01,Sales invoice
JV002918,5,2025-07-16,2025-07-16 14:00:24,1405,Inventory 库存商品,,23831.54,Sales,,prep03,appr01,Sales invoice
JV002919,1,2025-07-16,2025-07-16 14:19:17,6601,Travel expense 差旅费,597.30,,Finance,Yunfan Ticketing 云帆票务,prep02,appr02,Business travel
JV002919,2,2025-07-16,2025-07-16 14:19:17,1002,Bank deposits 银行存款,,597.30,Finance,Yunfan Ticketing 云帆票务,prep02,appr02,Business travel
JV002920,1,2025-07-16,2025-07-16 16:36:04,1122,Accounts receivable 应收账款,36578.88,,Sales,,prep03,appr03,Sales invoice
JV002920,2,2025-07-16,2025-07-16 16:36:04,6001,Sales revenue 主营业务收入,,32370.69,Sales,,prep03,appr03,Sales invoice
JV002920,3,2025-07-16,2025-07-16 16:36:04,222102,Output VAT 应交增值税-销项税额,,4208.19,Sales,,prep03,appr03,Sales invoice
JV002920,4,2025-07-16,2025-07-16 16:36:04,6401,Cost of sales 主营业务成本,18413.80,,Sales,,prep03,appr03,Sales invoice
JV002920,5,2025-07-16,2025-07-16 16:36:04,1405,Inventory 库存商品,,18413.80,Sales,,prep03,appr03,Sales invoice
JV002921,1,2025-07-16,2025-07-16 17:34:14,1405,Inventory 库存商品,14054.55,,Production,Jiahe Packaging 嘉禾包装,prep04,appr01,Purchase of materials
JV002921,2,2025-07-16,2025-07-16 17:34:14,222101,Input VAT 应交增值税-进项税额,1827.09,,Production,Jiahe Packaging 嘉禾包装,prep04,appr01,Purchase of materials
JV002921,3,2025-07-16,2025-07-16 17:34:14,2202,Accounts payable 应付账款,,15881.64,Production,Jiahe Packaging 嘉禾包装,prep04,appr01,Purchase of materials
JV002922,1,2025-07-16,2025-07-16 17:56:20,1405,Inventory 库存商品,13804.89,,Production,Dingxin Steel 鼎鑫钢材,prep04,appr03,Purchase of materials
JV002922,2,2025-07-16,2025-07-16 17:56:20,222101,Input VAT 应交增值税-进项税额,1794.64,,Production,Dingxin Steel 鼎鑫钢材,prep04,appr03,Purchase of materials
JV002922,3,2025-07-16,2025-07-16 17:56:20,2202,Accounts payable 应付账款,,15599.53,Production,Dingxin Steel 鼎鑫钢材,prep04,appr03,Purchase of materials
JV002923,1,2025-07-16,2025-07-16 17:57:45,6601,Travel expense 差旅费,3169.47,,Admin,Yunfan Ticketing 云帆票务,prep02,appr01,Business travel
JV002923,2,2025-07-16,2025-07-16 17:57:45,1002,Bank deposits 银行存款,,3169.47,Admin,Yunfan Ticketing 云帆票务,prep02,appr01,Business travel
JV002924,1,2025-07-16,2025-07-16 18:07:49,1002,Bank deposits 银行存款,44353.38,,Sales,,prep01,appr02,Receipt from Tongda Retail 通达零售
JV002924,2,2025-07-16,2025-07-16 18:07:49,1122,Accounts receivable 应收账款,,44353.38,Sales,,prep01,appr02,Receipt from Tongda Retail 通达零售
JV002925,1,2025-07-16,2025-07-17 11:11:28,1405,Inventory 库存商品,1021.02,,Production,Baocheng Plastics 宝成塑料,prep04,appr01,Purchase of materials
JV002925,2,2025-07-16,2025-07-17 11:11:28,222101,Input VAT 应交增值税-进项税额,132.73,,Production,Baocheng Plastics 宝成塑料,prep04,appr01,Purchase of materials
JV002925,3,2025-07-16,2025-07-17 11:11:28,2202,Accounts payable 应付账款,,1153.75,Production,Baocheng Plastics 宝成塑料,prep04,appr01,Purchase of materials
JV002926,1,2025-07-16,2025-07-17 15:02:08,1405,Inventory 库存商品,2670.17,,Production,Ruifeng Components 瑞丰元件,prep03,appr01,Purchase of materials
JV002926,2,2025-07-16,2025-07-17 15:02:08,222101,Input VAT 应交增值税-进项税额,347.12,,Production,Ruifeng Components 瑞丰元件,prep03,appr01,Purchase of materials
JV002926,3,2025-07-16,2025-07-17 15:02:08,2202,Accounts payable 应付账款,,3017.29,Production,Ruifeng Components 瑞丰元件,prep03,appr01,Purchase of materials
JV002927,1,2025-07-16,2025-07-17 16:02:16,1122,Accounts receivable 应收账款,98454.50,,Sales,,prep01,appr01,Sales invoice
JV002927,2,2025-07-16,2025-07-17 16:02:16,6001,Sales revenue 主营业务收入,,87127.88,Sales,,prep01,appr01,Sales invoice
JV002927,3,2025-07-16,2025-07-17 16:02:16,222102,Output VAT 应交增值税-销项税额,,11326.62,Sales,,prep01,appr01,Sales invoice
JV002927,4,2025-07-16,2025-07-17 16:02:16,6401,Cost of sales 主营业务成本,48035.66,,Sales,,prep01,appr01,Sales invoice
JV002927,5,2025-07-16,2025-07-17 16:02:16,1405,Inventory 库存商品,,48035.66,Sales,,prep01,appr01,Sales invoice
JV002928,1,2025-07-16,2025-07-17 16:18:44,1122,Accounts receivable 应收账款,42148.08,,Sales,,prep05,appr03,Sales invoice
JV002928,2,2025-07-16,2025-07-17 16:18:44,6001,Sales revenue 主营业务收入,,37299.19,Sales,,prep05,appr03,Sales invoice
JV002928,3,2025-07-16,2025-07-17 16:18:44,222102,Output VAT 应交增值税-销项税额,,4848.89,Sales,,prep05,appr03,Sales invoice
JV002928,4,2025-07-16,2025-07-17 16:18:44,6401,Cost of sales 主营业务成本,24484.83,,Sales,,prep05,appr03,Sales invoice
JV002928,5,2025-07-16,2025-07-17 16:18:44,1405,Inventory 库存商品,,24484.83,Sales,,prep05,appr03,Sales invoice
JV002929,1,2025-07-16,2025-07-17 17:13:40,1405,Inventory 库存商品,11546.23,,Production,Lianchuang Parts 联创配件,prep04,appr03,Purchase of materials
JV002929,2,2025-07-16,2025-07-17 17:13:40,222101,Input VAT 应交增值税-进项税额,1501.01,,Production,Lianchuang Parts 联创配件,prep04,appr03,Purchase of materials
JV002929,3,2025-07-16,2025-07-17 17:13:40,2202,Accounts payable 应付账款,,13047.24,Production,Lianchuang Parts 联创配件,prep04,appr03,Purchase of materials
JV002930,1,2025-07-16,2025-07-17 17:24:35,1122,Accounts receivable 应收账款,48306.96,,Sales,,prep04,appr01,Sales invoice
JV002930,2,2025-07-16,2025-07-17 17:24:35,6001,Sales revenue 主营业务收入,,42749.52,Sales,,prep04,appr01,Sales invoice
JV002930,3,2025-07-16,2025-07-17 17:24:35,222102,Output VAT 应交增值税-销项税额,,5557.44,Sales,,prep04,appr01,Sales invoice
JV002930,4,2025-07-16,2025-07-17 17:24:35,6401,Cost of sales 主营业务成本,25006.58,,Sales,,prep04,appr01,Sales invoice
JV002930,5,2025-07-16,2025-07-17 17:24:35,1405,Inventory 库存商品,,25006.58,Sales,,prep04,appr01,Sales invoice
JV002931,1,2025-07-16,2025-07-17 17:35:00,2202,Accounts payable 应付账款,48079.66,,Finance,Yongsheng Chemicals 永盛化工,prep01,appr01,Payment to supplier
JV002931,2,2025-07-16,2025-07-17 17:35:00,1002,Bank deposits 银行存款,,48079.66,Finance,Yongsheng Chemicals 永盛化工,prep01,appr01,Payment to supplier
JV002932,1,2025-07-16,2025-07-18 10:55:22,1002,Bank deposits 银行存款,61564.82,,Sales,,prep05,appr03,Receipt from Fuyuan Supermarkets 富源超市
JV002932,2,2025-07-16,2025-07-18 10:55:22,1122,Accounts receivable 应收账款,,61564.82,Sales,,prep05,appr03,Receipt from Fuyuan Supermarkets 富源超市
JV002933,1,2025-07-16,2025-07-18 12:26:43,1002,Bank deposits 银行存款,51182.14,,Sales,,prep04,appr03,Receipt from Qinghe Foods 清禾食品
JV002933,2,2025-07-16,2025-07-18 12:26:43,1122,Accounts receivable 应收账款,,51182.14,Sales,,prep04,appr03,Receipt from Qinghe Foods 清禾食品
JV002934,1,2025-07-16,2025-07-18 15:26:12,1122,Accounts receivable 应收账款,30707.16,,Sales,,prep03,appr03,Sales invoice
JV002934,2,2025-07-16,2025-07-18 15:26:12,6001,Sales revenue 主营业务收入,,27174.48,Sales,,prep03,appr03,Sales invoice
JV002934,3,2025-07-16,2025-07-18 15:26:12,222102,Output VAT 应交增值税-销项税额,,3532.68,Sales,,prep03,appr03,Sales invoice
JV002934,4,2025-07-16,2025-07-18 15:26:12,6401,Cost of sales 主营业务成本,16776.68,,Sales,,prep03,appr03,Sales invoice
JV002934,5,2025-07-16,2025-07-18 15:26:12,1405,Inventory 库存商品,,16776.68,Sales,,prep03,appr03,Sales invoice
JV002935,1,2025-07-16,2025-07-18 18:03:57,1122,Accounts receivable 应收账款,35235.94,,Sales,,prep05,appr01,Sales invoice
JV002935,2,2025-07-16,2025-07-18 18:03:57,6001,Sales revenue 主营业务收入,,31182.25,Sales,,prep05,appr01,Sales invoice
JV002935,3,2025-07-16,2025-07-18 18:03:57,222102,Output VAT 应交增值税-销项税额,,4053.69,Sales,,prep05,appr01,Sales invoice
JV002935,4,2025-07-16,2025-07-18 18:03:57,6401,Cost of sales 主营业务成本,20028.04,,Sales,,prep05,appr01,Sales invoice
JV002935,5,2025-07-16,2025-07-18 18:03:57,1405,Inventory 库存商品,,20028.04,Sales,,prep05,appr01,Sales invoice
JV002936,1,2025-07-17,2025-07-17 09:04:39,6609,Repairs and maintenance 修理费,5002.79,,Production,Anjie Equipment Repair 安捷设备维修,prep05,appr01,Repair services
JV002936,2,2025-07-17,2025-07-17 09:04:39,222101,Input VAT 应交增值税-进项税额,650.36,,Production,Anjie Equipment Repair 安捷设备维修,prep05,appr01,Repair services
JV002936,3,2025-07-17,2025-07-17 09:04:39,2202,Accounts payable 应付账款,,5653.15,Production,Anjie Equipment Repair 安捷设备维修,prep05,appr01,Repair services
JV002937,1,2025-07-17,2025-07-17 10:20:42,1122,Accounts receivable 应收账款,118415.60,,Sales,,prep04,appr01,Sales invoice
JV002937,2,2025-07-17,2025-07-17 10:20:42,6001,Sales revenue 主营业务收入,,104792.57,Sales,,prep04,appr01,Sales invoice
JV002937,3,2025-07-17,2025-07-17 10:20:42,222102,Output VAT 应交增值税-销项税额,,13623.03,Sales,,prep04,appr01,Sales invoice
JV002937,4,2025-07-17,2025-07-17 10:20:42,6401,Cost of sales 主营业务成本,66790.12,,Sales,,prep04,appr01,Sales invoice
JV002937,5,2025-07-17,2025-07-17 10:20:42,1405,Inventory 库存商品,,66790.12,Sales,,prep04,appr01,Sales invoice
JV002938,1,2025-07-17,2025-07-17 11:55:11,1122,Accounts receivable 应收账款,54799.98,,Sales,,prep04,appr03,Sales invoice
JV002938,2,2025-07-17,2025-07-17 11:55:11,6001,Sales revenue 主营业务收入,,48495.56,Sales,,prep04,appr03,Sales invoice
JV002938,3,2025-07-17,2025-07-17 11:55:11,222102,Output VAT 应交增值税-销项税额,,6304.42,Sales,,prep04,appr03,Sales invoice
JV002938,4,2025-07-17,2025-07-17 11:55:11,6401,Cost of sales 主营业务成本,30882.54,,Sales,,prep04,appr03,Sales invoice
JV002938,5,2025-07-17,2025-07-17 11:55:11,1405,Inventory 库存商品,,30882.54,Sales,,prep04,appr03,Sales invoice
JV002939,1,2025-07-17,2025-07-17 12:35:58,1405,Inventory 库存商品,4161.46,,Production,Dingxin Steel 鼎鑫钢材,prep04,appr02,Purchase of materials
JV002939,2,2025-07-17,2025-07-17 12:35:58,222101,Input VAT 应交增值税-进项税额,540.99,,Production,Dingxin Steel 鼎鑫钢材,prep04,appr02,Purchase of materials
JV002939,3,2025-07-17,2025-07-17 12:35:58,2202,Accounts payable 应付账款,,4702.45,Production,Dingxin Steel 鼎鑫钢材,prep04,appr02,Purchase of materials
JV002940,1,2025-07-17,2025-07-17 13:33:39,1405,Inventory 库存商品,12655.59,,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV002940,2,2025-07-17,2025-07-17 13:33:39,222101,Input VAT 应交增值税-进项税额,1645.23,,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV002940,3,2025-07-17,2025-07-17 13:33:39,2202,Accounts payable 应付账款,,14300.82,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV002941,1,2025-07-17,2025-07-17 14:43:24,1405,Inventory 库存商品,2774.35,,Production,Huamei Textiles 华美纺织,prep05,appr01,Purchase of materials
JV002941,2,2025-07-17,2025-07-17 14:43:24,222101,Input VAT 应交增值税-进项税额,360.67,,Production,Huamei Textiles 华美纺织,prep05,appr01,Purchase of materials
JV002941,3,2025-07-17,2025-07-17 14:43:24,2202,Accounts payable 应付账款,,3135.02,Production,Huamei Textiles 华美纺织,prep05,appr01,Purchase of materials
JV002942,1,2025-07-17,2025-07-17 14:47:18,1122,Accounts receivable 应收账款,81601.39,,Sales,,prep01,appr03,Sales invoice
JV002942,2,2025-07-17,2025-07-17 14:47:18,6001,Sales revenue 主营业务收入,,72213.62,Sales,,prep01,appr03,Sales invoice
JV002942,3,2025-07-17,2025-07-17 14:47:18,222102,Output VAT 应交增值税-销项税额,,9387.77,Sales,,prep01,appr03,Sales invoice
JV002942,4,2025-07-17,2025-07-17 14:47:18,6401,Cost of sales 主营业务成本,47600.57,,Sales,,prep01,appr03,Sales invoice
JV002942,5,2025-07-17,2025-07-17 14:47:18,1405,Inventory 库存商品,,47600.57,Sales,,prep01,appr03,Sales invoice
JV002943,1,2025-07-17,2025-07-17 14:49:28,2202,Accounts payable 应付账款,47970.00,,Finance,Yongsheng Chemicals 永盛化工,prep04,appr02,Payment to supplier
JV002943,2,2025-07-17,2025-07-17 14:49:28,1002,Bank deposits 银行存款,,47970.00,Finance,Yongsheng Chemicals 永盛化工,prep04,appr02,Payment to supplier
JV002944,1,2025-07-17,2025-07-17 15:41:34,1405,Inventory 库存商品,29167.40,,Production,Tianrui Materials 天瑞物资,prep01,appr01,Purchase of materials
JV002944,2,2025-07-17,2025-07-17 15:41:34,222101,Input VAT 应交增值税-进项税额,3791.76,,Production,Tianrui Materials 天瑞物资,prep01,appr01,Purchase of materials
JV002944,3,2025-07-17,2025-07-17 15:41:34,2202,Accounts payable 应付账款,,32959.16,Production,Tianrui Materials 天瑞物资,prep01,appr01,Purchase of materials
JV002945,1,2025-07-17,2025-07-17 16:20:25,1405,Inventory 库存商品,11761.91,,Production,Kangda Metals 康达金属,prep04,appr03,Purchase of materials
JV002945,2,2025-07-17,2025-07-17 16:20:25,222101,Input VAT 应交增值税-进项税额,1529.05,,Production,Kangda Metals 康达金属,prep04,appr03,Purchase of materials
JV002945,3,2025-07-17,2025-07-17 16:20:25,2202,Accounts payable 应付账款,,13290.96,Production,Kangda Metals 康达金属,prep04,appr03,Purchase of materials
JV002946,1,2025-07-17,2025-07-17 18:20:40,1122,Accounts receivable 应收账款,16792.90,,Sales,,prep01,appr03,Sales invoice
JV002946,2,2025-07-17,2025-07-17 18:20:40,6001,Sales revenue 主营业务收入,,14860.97,Sales,,prep01,appr03,Sales invoice
JV002946,3,2025-07-17,2025-07-17 18:20:40,222102,Output VAT 应交增值税-销项税额,,1931.93,Sales,,prep01,appr03,Sales invoice
JV002946,4,2025-07-17,2025-07-17 18:20:40,6401,Cost of sales 主营业务成本,9058.82,,Sales,,prep01,appr03,Sales invoice
JV002946,5,2025-07-17,2025-07-17 18:20:40,1405,Inventory 库存商品,,9058.82,Sales,,prep01,appr03,Sales invoice
JV002947,1,2025-07-17,2025-07-18 15:03:24,1405,Inventory 库存商品,14931.13,,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV002947,2,2025-07-17,2025-07-18 15:03:24,222101,Input VAT 应交增值税-进项税额,1941.05,,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV002947,3,2025-07-17,2025-07-18 15:03:24,2202,Accounts payable 应付账款,,16872.18,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV002948,1,2025-07-17,2025-07-21 12:30:02,1002,Bank deposits 银行存款,40002.73,,Sales,,prep05,appr02,Receipt from Yuanhang Technology 远航科技
JV002948,2,2025-07-17,2025-07-21 12:30:02,1122,Accounts receivable 应收账款,,40002.73,Sales,,prep05,appr02,Receipt from Yuanhang Technology 远航科技
JV002949,1,2025-07-17,2025-07-21 14:18:00,1122,Accounts receivable 应收账款,13810.50,,Sales,,prep02,appr01,Sales invoice
JV002949,2,2025-07-17,2025-07-21 14:18:00,6001,Sales revenue 主营业务收入,,12221.68,Sales,,prep02,appr01,Sales invoice
JV002949,3,2025-07-17,2025-07-21 14:18:00,222102,Output VAT 应交增值税-销项税额,,1588.82,Sales,,prep02,appr01,Sales invoice
JV002949,4,2025-07-17,2025-07-21 14:18:00,6401,Cost of sales 主营业务成本,7080.10,,Sales,,prep02,appr01,Sales invoice
JV002949,5,2025-07-17,2025-07-21 14:18:00,1405,Inventory 库存商品,,7080.10,Sales,,prep02,appr01,Sales invoice
JV002950,1,2025-07-17,2025-07-21 16:50:10,1405,Inventory 库存商品,6018.76,,Production,Lianchuang Parts 联创配件,prep02,appr01,Purchase of materials
JV002950,2,2025-07-17,2025-07-21 16:50:10,222101,Input VAT 应交增值税-进项税额,782.44,,Production,Lianchuang Parts 联创配件,prep02,appr01,Purchase of materials
JV002950,3,2025-07-17,2025-07-21 16:50:10,2202,Accounts payable 应付账款,,6801.20,Production,Lianchuang Parts 联创配件,prep02,appr01,Purchase of materials
JV002951,1,2025-07-18,2025-07-18 09:12:35,6606,Consulting fees 咨询费,25182.71,,Finance,Qianfeng Tax Advisory 千峰税务咨询,prep04,appr03,Consulting services
JV002951,2,2025-07-18,2025-07-18 09:12:35,222101,Input VAT 应交增值税-进项税额,1510.96,,Finance,Qianfeng Tax Advisory 千峰税务咨询,prep04,appr03,Consulting services
JV002951,3,2025-07-18,2025-07-18 09:12:35,2202,Accounts payable 应付账款,,26693.67,Finance,Qianfeng Tax Advisory 千峰税务咨询,prep04,appr03,Consulting services
JV002952,1,2025-07-18,2025-07-18 10:06:04,1122,Accounts receivable 应收账款,128877.05,,Sales,,prep02,appr03,Sales invoice
JV002952,2,2025-07-18,2025-07-18 10:06:04,6001,Sales revenue 主营业务收入,,114050.49,Sales,,prep02,appr03,Sales invoice
JV002952,3,2025-07-18,2025-07-18 10:06:04,222102,Output VAT 应交增值税-销项税额,,14826.56,Sales,,prep02,appr03,Sales invoice
JV002952,4,2025-07-18,2025-07-18 10:06:04,6401,Cost of sales 主营业务成本,70391.06,,Sales,,prep02,appr03,Sales invoice
JV002952,5,2025-07-18,2025-07-18 10:06:04,1405,Inventory 库存商品,,70391.06,Sales,,prep02,appr03,Sales invoice
JV002953,1,2025-07-18,2025-07-18 10:16:47,6603,Entertainment 业务招待费,1806.64,,Production,Jinyue Restaurant 金悦酒楼,prep05,appr01,Client meal
JV002953,2,2025-07-18,2025-07-18 10:16:47,1002,Bank deposits 银行存款,,1806.64,Production,Jinyue Restaurant 金悦酒楼,prep05,appr01,Client meal
JV002954,1,2025-07-18,2025-07-18 10:23:31,1122,Accounts receivable 应收账款,73080.69,,Sales,,prep02,appr02,Sales invoice
JV002954,2,2025-07-18,2025-07-18 10:23:31,6001,Sales revenue 主营业务收入,,64673.18,Sales,,prep02,appr02,Sales invoice
JV002954,3,2025-07-18,2025-07-18 10:23:31,222102,Output VAT 应交增值税-销项税额,,8407.51,Sales,,prep02,appr02,Sales invoice
JV002954,4,2025-07-18,2025-07-18 10:23:31,6401,Cost of sales 主营业务成本,44339.17,,Sales,,prep02,appr02,Sales invoice
JV002954,5,2025-07-18,2025-07-18 10:23:31,1405,Inventory 库存商品,,44339.17,Sales,,prep02,appr02,Sales invoice
JV002955,1,2025-07-18,2025-07-18 10:54:34,1405,Inventory 库存商品,5308.87,,Production,Huamei Textiles 华美纺织,prep05,appr01,Purchase of materials
